time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2,IncineratorStatus
2025-10-17 08:25:33+00:00,2025-10-17 08:25:33,,,,,,,,,,39.6862488,10.71875,1037.02502,918.825012,16.5,1.0,,17.31,0.0,16.49,29.15625,,29.15625,0.0,162.074997,0.0
2025-10-17 08:25:34+00:00,2025-10-17 08:25:34,,,,,,,,,,39.6937485,10.7562504,1036.5,918.599976,16.5,1.0,,17.31,0.0,16.49,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:25:35+00:00,2025-10-17 08:25:35,39.0,39.0,39.0,39.0,39.0,14.135384132408628,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6899986,10.7562504,1036.05005,918.375,16.5,1.0,,17.31,0.0,16.49,29.1656246,,29.1656246,0.0,160.725006,0.0
2025-10-17 08:25:36+00:00,2025-10-17 08:25:36,,,,,,,,,,39.6937485,10.7859373,1035.75,918.224976,16.5,1.0,,17.31,0.0,16.49,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:25:37+00:00,2025-10-17 08:25:37,,,,,,,,,,39.6899986,10.8078127,1035.44995,918.075012,16.5,1.0,,17.31,0.0,16.49,29.15625,,29.15625,0.0,160.649994,0.0
2025-10-17 08:25:38+00:00,2025-10-17 08:25:38,,,,,,,,,,39.6899986,10.8078127,1035.0,917.849976,16.5,1.0,,17.31,0.0,16.49,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:25:39+00:00,2025-10-17 08:25:39,,,,,,,,,,39.6899986,10.8296871,1034.69995,917.700012,16.5375004,1.0,,17.31,0.0,16.49,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:25:40+00:00,2025-10-17 08:25:40,39.0,39.0,39.0,39.0,39.0,14.13988837127686,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6899986,10.8296871,1034.25,917.400024,16.6625004,1.0,,17.31,0.0,16.49,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:25:41+00:00,2025-10-17 08:25:41,,,,,,,,,,39.6974983,10.8546877,1033.94995,917.25,16.6749992,1.0,,17.31,0.0,16.49,29.15625,38.0,29.15625,0.0,160.649994,0.0
2025-10-17 08:25:42+00:00,2025-10-17 08:25:42,,,,,,,,,,39.6974983,10.8828125,1033.5,917.025024,16.6749992,1.0,,17.31,0.0,16.69,29.1656246,,29.1656246,0.0,160.574997,0.0
2025-10-17 08:25:43+00:00,2025-10-17 08:25:43,,,,,,,,,,39.7012482,10.8828125,1033.19995,916.875,16.6749992,1.0,,17.31,0.0,16.69,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:25:44+00:00,2025-10-17 08:25:44,,,,,,,,,,39.6749992,10.9125004,1032.75,916.650024,16.7374992,1.0,,17.31,0.0,16.69,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:25:45+00:00,2025-10-17 08:25:45,39.0,39.0,39.0,39.0,39.0,15.231665904034728,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6862488,10.9390621,1032.44995,916.5,16.75,1.0,,17.31,0.0,16.69,29.15625,,29.15625,0.0,160.649994,0.0
2025-10-17 08:25:46+00:00,2025-10-17 08:25:46,,,,,,,,,,39.6862488,10.9390621,1032.07495,916.275024,16.75,1.0,,17.31,0.0,16.69,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:25:47+00:00,2025-10-17 08:25:47,,,,,,,,,,39.6862488,10.9671879,1031.77502,916.049988,16.75,1.0,,17.31,0.0,16.69,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:25:48+00:00,2025-10-17 08:25:48,,,,,,,,,,39.6937485,10.9671879,1031.32495,915.825012,16.7625008,1.0,,17.31,0.0,16.69,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:25:49+00:00,2025-10-17 08:25:49,,,,,,,,,,39.7012482,11.0015621,1031.02502,915.599976,16.75,1.0,,17.31,0.0,16.69,29.15625,,29.15625,0.0,160.649994,0.0
2025-10-17 08:25:50+00:00,2025-10-17 08:25:50,39.0,39.0,39.0,39.0,39.0,15.41591931151875,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6899986,11.0390625,1030.57495,915.375,16.75,1.0,,17.31,0.0,16.69,29.1656246,,29.1656246,0.0,159.225006,0.0
2025-10-17 08:25:51+00:00,2025-10-17 08:25:51,,,,,,,,,,39.6824989,11.0390625,1030.34998,915.224976,16.75,1.0,,17.31,0.0,16.69,29.1656246,,29.1656246,0.0,159.149994,0.0
2025-10-17 08:25:52+00:00,2025-10-17 08:25:52,,,,,,,,,,39.7012482,11.0749998,1029.90002,915.0,16.75,1.0,,17.31,0.0,16.79,29.1656246,,29.1656246,0.0,159.149994,0.0
2025-10-17 08:25:53+00:00,2025-10-17 08:25:53,,,,,,,,,,39.6899986,11.1000004,1029.59998,914.775024,16.75,1.0,,17.31,0.0,16.79,29.15625,,29.15625,0.0,159.149994,0.0
2025-10-17 08:25:54+00:00,2025-10-17 08:25:54,,,,,,,,,,39.6937485,11.1000004,1029.22498,914.549988,16.75,1.0,,17.31,0.0,16.79,29.1656246,38.0,29.1656246,0.0,159.149994,0.0
2025-10-17 08:25:55+00:00,2025-10-17 08:25:55,39.0,39.0,39.0,39.0,39.0,15.424032978539588,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.7012482,11.1171875,1028.77502,914.325012,16.75,1.0,,17.31,0.0,16.79,29.1656246,,29.1656246,0.0,159.149994,0.0
2025-10-17 08:25:56+00:00,2025-10-17 08:25:56,,,,,,,,,,39.6862488,11.1171875,1028.47498,914.099976,16.75,1.0,,17.31,0.0,16.79,29.1656246,,29.1656246,0.0,159.149994,0.0
2025-10-17 08:25:57+00:00,2025-10-17 08:25:57,,,,,,,,,,39.6862488,11.1203127,1028.17505,914.025024,16.75,1.0,,17.31,0.0,16.79,29.15625,,29.15625,0.0,159.149994,0.0
2025-10-17 08:25:58+00:00,2025-10-17 08:25:58,,,,,,,,,,39.6899986,11.1078129,1027.72498,913.724976,16.75,1.0,,17.31,0.0,16.79,29.1656246,,29.1656246,0.0,159.225006,0.0
2025-10-17 08:25:59+00:00,2025-10-17 08:25:59,,,,,,,,,,39.6974983,11.1078129,1027.42505,913.575012,16.7749996,1.0,,17.31,0.0,16.79,29.1656246,,29.1656246,0.0,159.149994,0.0
2025-10-17 08:26:00+00:00,2025-10-17 08:26:00,39.0,39.0,39.0,39.0,39.0,15.049702874056246,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6899986,11.0843754,1026.97498,913.349976,16.8374996,1.0,,17.31,0.0,16.79,29.1656246,,29.1656246,0.0,159.225006,0.0
2025-10-17 08:26:01+00:00,2025-10-17 08:26:01,,,,,,,,,,39.6899986,11.0484371,1026.67505,913.200012,16.8374996,1.0,,17.31,0.0,16.79,29.15625,,29.15625,0.0,160.649994,0.0
2025-10-17 08:26:02+00:00,2025-10-17 08:26:02,,,,,,,,,,39.6899986,11.0484371,1026.22498,912.900024,16.8374996,1.0,,17.31,0.0,16.86,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:26:03+00:00,2025-10-17 08:26:03,,,,,,,,,,39.6862488,11.0031252,1025.92505,912.75,16.8374996,1.0,,17.31,0.0,16.86,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:26:04+00:00,2025-10-17 08:26:04,,,,,,,,,,39.6937485,11.0031252,1025.40002,912.525024,17.0375004,1.0,,17.31,0.0,16.86,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:26:05+00:00,2025-10-17 08:26:05,39.0,39.0,39.0,39.0,39.0,15.045523552742141,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6899986,10.9546871,1025.17505,912.375,17.0874996,1.0,,17.31,0.0,16.86,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:26:06+00:00,2025-10-17 08:26:06,,,,,,,,,,39.6862488,10.90625,1024.65002,912.150024,17.0874996,1.0,,17.31,0.0,16.86,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:26:07+00:00,2025-10-17 08:26:07,,,,,,,,,,39.6787491,10.90625,1024.34998,911.924988,17.0874996,1.0,,17.31,0.0,16.86,29.1656246,,29.1656246,0.0,160.574997,0.0
2025-10-17 08:26:08+00:00,2025-10-17 08:26:08,,,,,,,,,,39.6937485,10.8609371,1023.90002,911.700012,17.0874996,1.0,,17.31,0.0,16.86,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:26:09+00:00,2025-10-17 08:26:09,,,,,,,,,,39.6974983,10.8140621,1023.52502,911.549988,17.1124992,1.0,,17.31,0.0,16.86,29.15625,,29.15625,0.0,160.725006,0.0
2025-10-17 08:26:10+00:00,2025-10-17 08:26:10,39.0,39.0,39.0,39.0,39.0,15.537141604526296,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.7012482,10.8140621,1023.0,911.325012,17.1749992,1.0,,17.31,0.0,16.86,29.15625,,29.15625,0.0,160.649994,0.0
2025-10-17 08:26:11+00:00,2025-10-17 08:26:11,,,,,,,,,,39.6937485,10.7671871,1022.77502,911.174988,17.1749992,1.0,,17.31,0.0,16.86,29.1656246,,29.1656246,0.0,160.574997,0.0
2025-10-17 08:26:12+00:00,2025-10-17 08:26:12,,,,,,,,,,39.6862488,10.7671871,1022.32501,910.875,17.1749992,1.0,,17.31,0.0,17.19,29.1656246,,29.1656246,0.0,160.649994,0.0
2025-10-17 08:26:13+00:00,2025-10-17 08:26:13,,,,,,,,,,39.6862488,10.7171879,1021.95001,910.724976,17.1749992,1.0,,17.31,0.0,17.19,29.15625,38.0,29.15625,0.0,160.725006,0.0
2025-10-17 08:26:14+00:00,2025-10-17 08:26:14,,,,,,,,,,39.6937485,10.6671877,1021.57501,910.5,17.1749992,1.0,,17.31,0.0,17.19,29.15625,,29.15625,0.0,162.149994,0.0
2025-10-17 08:26:15+00:00,2025-10-17 08:26:15,39.0,39.0,39.0,39.0,39.0,15.476865825491803,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6862488,10.6671877,1021.27502,910.349976,17.1749992,1.0,,17.31,0.0,17.19,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:16+00:00,2025-10-17 08:26:16,,,,,,,,,,39.6974983,10.6203127,1020.90002,910.125,17.1749992,1.0,,17.31,0.0,17.19,29.1656246,,29.1656246,0.0,162.149994,0.0
2025-10-17 08:26:17+00:00,2025-10-17 08:26:17,,,,,,,,,,39.6787491,10.5718746,1020.67499,909.900024,17.1749992,1.0,,17.31,0.0,17.19,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:18+00:00,2025-10-17 08:26:18,,,,,,,,,,39.6974983,10.5718746,1020.375,909.674988,17.1749992,1.0,,17.31,0.0,17.19,29.15625,,29.15625,0.0,162.149994,0.0
2025-10-17 08:26:19+00:00,2025-10-17 08:26:19,,,,,,,,,,39.6899986,10.5265627,1020.15002,909.525024,17.25,1.0,,17.31,0.0,17.19,29.1749992,,29.1749992,0.0,162.074997,0.0
2025-10-17 08:26:20+00:00,2025-10-17 08:26:20,39.0,39.0,39.0,39.0,39.0,15.312085470872844,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.7012482,10.5265627,1019.84998,909.299988,17.4249992,1.0,,17.31,0.0,17.19,29.34375,,29.34375,0.0,162.074997,0.0
2025-10-17 08:26:21+00:00,2025-10-17 08:26:21,,,,,,,,,,39.6899986,10.4812498,1019.70001,909.075012,17.4249992,1.0,,17.31,0.0,17.19,29.34375,,29.34375,0.0,162.074997,0.0
2025-10-17 08:26:22+00:00,2025-10-17 08:26:22,,,,,,,,,,39.6899986,10.4359379,1019.40002,908.924988,17.4249992,1.0,,17.31,0.0,17.43,29.34375,,29.34375,0.0,162.149994,0.0
2025-10-17 08:26:23+00:00,2025-10-17 08:26:23,,,,,,,,,,39.6899986,10.4359379,1019.25,908.700012,17.4249992,1.0,,17.31,0.0,17.43,29.34375,,29.34375,0.0,162.074997,0.0
2025-10-17 08:26:24+00:00,2025-10-17 08:26:24,,,,,,,,,,39.6862488,10.3843746,1018.95001,908.474976,17.4874992,1.0,,17.31,0.0,17.43,29.34375,,29.34375,0.0,162.149994,0.0
2025-10-17 08:26:25+00:00,2025-10-17 08:26:25,40.0,40.0,40.0,40.0,40.0,15.556971658475664,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6824989,10.3265629,1018.79999,908.325012,17.5125008,1.0,,17.31,0.0,17.43,29.34375,,29.34375,0.0,162.074997,0.0
2025-10-17 08:26:26+00:00,2025-10-17 08:26:26,,,,,,,,,,39.6937485,10.3265629,1018.57501,908.099976,17.5125008,1.0,,17.31,0.0,17.43,29.34375,,29.34375,0.0,162.149994,0.0
2025-10-17 08:26:27+00:00,2025-10-17 08:26:27,,,,,,,,,,39.6899986,10.2593746,1018.42499,907.950012,17.5125008,1.0,,17.31,0.0,17.43,29.34375,,29.34375,0.0,162.074997,0.0
2025-10-17 08:26:28+00:00,2025-10-17 08:26:28,,,,,,,,,,39.7012482,10.2593746,1018.34998,907.724976,17.5125008,1.0,,17.31,0.0,17.43,29.34375,38.0,29.34375,0.0,162.074997,0.0
2025-10-17 08:26:29+00:00,2025-10-17 08:26:29,,,,,,,,,,39.6862488,10.1843748,1018.27502,907.575012,17.5125008,1.0,,17.31,0.0,17.43,29.34375,,29.34375,0.0,162.074997,0.0
2025-10-17 08:26:30+00:00,2025-10-17 08:26:30,40.0,40.0,40.0,40.0,40.0,15.560999620225717,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6899986,10.0906248,1018.20001,907.275024,17.5125008,1.0,,17.31,0.0,17.43,29.34375,,29.34375,0.0,162.074997,0.0
2025-10-17 08:26:31+00:00,2025-10-17 08:26:31,,,,,,,,,,39.6862488,10.0906248,1018.125,907.200012,17.5125008,1.0,,17.31,0.0,17.43,29.34375,,29.34375,0.0,162.149994,0.0
2025-10-17 08:26:32+00:00,2025-10-17 08:26:32,,,,,,,,,,39.6899986,9.98750019,1018.20001,906.900024,17.5125008,1.0,,17.31,0.0,17.53,29.34375,,29.34375,0.0,162.074997,0.0
2025-10-17 08:26:33+00:00,2025-10-17 08:26:33,,,,,,,,,,39.6899986,9.88125038,1018.125,906.825012,17.5125008,1.0,,17.31,0.0,17.53,29.34375,,29.34375,0.0,162.074997,0.0
2025-10-17 08:26:34+00:00,2025-10-17 08:26:34,,,,,,,,,,39.6937485,9.88125038,1018.125,906.599976,17.4375,1.0,,17.31,0.0,17.53,29.2218742,,29.2218742,0.0,162.149994,0.0
2025-10-17 08:26:35+00:00,2025-10-17 08:26:35,39.0,39.0,39.0,39.0,39.0,15.731852856412882,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6899986,9.77656269,1018.125,906.450012,17.4249992,1.0,,17.31,0.0,17.53,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:36+00:00,2025-10-17 08:26:36,,,,,,,,,,39.7012482,9.77656269,1018.27502,906.224976,17.4249992,1.0,,17.31,0.0,17.53,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:37+00:00,2025-10-17 08:26:37,,,,,,,,,,39.6899986,9.67031288,1018.34998,906.075012,17.4249992,1.0,,17.31,0.0,17.53,29.1656246,,29.1656246,0.0,162.149994,0.0
2025-10-17 08:26:38+00:00,2025-10-17 08:26:38,,,,,,,,,,39.6899986,9.5625,1018.42499,905.849976,17.4249992,1.0,,17.31,0.0,17.53,29.15625,,29.15625,0.0,162.149994,0.0
2025-10-17 08:26:39+00:00,2025-10-17 08:26:39,,,,,,,,,,39.6974983,9.5625,1018.57501,905.775024,17.4750004,1.0,,17.31,0.0,17.53,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:40+00:00,2025-10-17 08:26:40,39.0,39.0,39.0,39.0,39.0,15.095970748755441,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6937485,9.45468712,1018.72498,905.549988,17.5874996,1.0,,17.31,0.0,17.53,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:41+00:00,2025-10-17 08:26:41,,,,,,,,,,39.6937485,9.33281231,1018.875,905.400024,17.5874996,1.0,,17.31,0.0,17.53,29.1656246,38.0,29.1656246,0.0,162.149994,0.0
2025-10-17 08:26:42+00:00,2025-10-17 08:26:42,,,,,,,,,,39.6974983,9.33281231,1019.09998,905.25,17.5874996,1.0,,17.31,0.0,17.6,29.15625,,29.15625,0.0,162.149994,0.0
2025-10-17 08:26:43+00:00,2025-10-17 08:26:43,,,,,,,,,,39.7012482,9.19062519,1019.32501,905.099976,17.5874996,1.0,,17.31,0.0,17.6,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:44+00:00,2025-10-17 08:26:44,,,,,,,,,,39.6899986,9.19062519,1019.54999,904.875,17.4624996,1.0,,17.31,0.0,17.6,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:45+00:00,2025-10-17 08:26:45,39.0,39.0,39.0,39.0,39.0,15.58815997385555,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",39.6862488,9.03437519,1019.70001,904.799988,17.4249992,1.0,,17.31,0.0,17.6,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:46+00:00,2025-10-17 08:26:46,,,,,,,,,,39.6749992,8.87187481,1019.92499,904.650024,17.4249992,1.0,,17.31,0.0,17.6,29.15625,,29.15625,0.0,162.074997,0.0
2025-10-17 08:26:47+00:00,2025-10-17 08:26:47,,,,,,,,,,39.6974983,8.87187481,1020.15002,904.5,17.4249992,1.0,,17.31,0.0,17.6,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:48+00:00,2025-10-17 08:26:48,,,,,,,,,,39.6899986,8.70468712,1020.45001,904.424988,17.4249992,1.0,,17.31,0.0,17.6,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:49+00:00,2025-10-17 08:26:49,,,,,,,,,,39.6862488,8.52656269,1020.67499,904.275024,17.4375,1.0,,17.31,0.0,17.6,29.1656246,,29.1656246,0.0,162.149994,0.0
2025-10-17 08:26:50+00:00,2025-10-17 08:26:50,40.0,39.0,40.0,40.0,40.0,15.029049130138118,206.0,BO_O2,"O2 규칙 적용: 8.9% (8.0% < O2 ≤ 9.0%) (2단계 롤백, 3~4단계에서 Hz 변화 없음)",39.6862488,8.52656269,1020.97498,904.125,17.4249992,1.0,,17.31,0.0,17.6,29.15625,,29.15625,0.0,162.149994,0.0
2025-10-17 08:26:51+00:00,2025-10-17 08:26:51,,,,,,,,,,39.6862488,8.34218788,1021.20001,903.974976,17.4249992,1.0,,17.31,0.0,17.6,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:52+00:00,2025-10-17 08:26:52,,,,,,,,,,40.3162498,8.34218788,1021.57501,903.900024,17.4249992,1.0,,17.31,0.0,17.6,29.1656246,,29.1656246,0.0,162.074997,0.0
2025-10-17 08:26:53+00:00,2025-10-17 08:26:53,,,,,,,,,,40.7512512,8.1640625,1021.875,903.825012,17.4249992,1.0,,17.31,0.0,17.43,29.1656246,,29.1656246,0.0,162.149994,0.0
2025-10-17 08:26:54+00:00,2025-10-17 08:26:54,,,,,,,,,,40.7512512,7.9984374,1022.25,903.599976,17.2749996,1.0,,17.31,0.0,17.43,29.15625,,29.15625,0.0,160.649994,0.0
2025-10-17 08:26:55+00:00,2025-10-17 08:26:55,43.0,43.0,43.0,43.0,43.0,14.990644154872763,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",40.7662506,7.9984374,1022.54999,903.599976,17.25,1.0,,17.31,0.0,17.43,29.2875004,,29.2875004,0.0,160.649994,0.0
2025-10-17 08:26:56+00:00,2025-10-17 08:26:56,,,,,,,,,,41.1899986,7.8499999,1023.0,903.450012,17.25,1.0,,17.31,0.0,17.43,29.8781242,,29.8781242,0.0,160.649994,0.0
2025-10-17 08:26:57+00:00,2025-10-17 08:26:57,,,,,,,,,,43.8224983,7.7109375,1023.375,903.375,17.25,1.0,,17.31,0.0,17.43,30.234375,38.0,30.234375,0.0,160.649994,0.0
2025-10-17 08:26:58+00:00,2025-10-17 08:26:58,,,,,,,,,,43.8337517,7.7109375,1023.97498,903.224976,17.25,1.0,,17.31,0.0,17.43,30.6281242,,30.6281242,0.0,160.649994,0.0
2025-10-17 08:26:59+00:00,2025-10-17 08:26:59,,,,,,,,,,43.8337517,7.5843749,1024.27502,903.224976,17.25,1.0,,17.31,0.0,17.43,31.2000008,,31.2000008,0.0,159.149994,0.0
2025-10-17 08:27:00+00:00,2025-10-17 08:27:00,46.0,47.0,46.0,46.0,46.0,14.220892332319789,205.0,BO_O2,"O2 규칙 적용: 7.8% (7.0% < O2 ≤ 8.0%) (2단계 롤백, 3~4단계에서 Hz 변화 없음)",43.8375015,7.5843749,1024.875,903.075012,17.25,1.0,,17.31,0.0,17.43,32.4562492,,32.4562492,0.0,159.149994,0.0
2025-10-17 08:27:01+00:00,2025-10-17 08:27:01,,,,,,,,,,43.8487511,7.4671874,1025.25,903.075012,17.25,1.0,,17.31,0.0,17.43,33.8156242,,33.8156242,0.0,159.225006,0.0
2025-10-17 08:27:02+00:00,2025-10-17 08:27:02,,,,,,,,,,44.4749985,7.3656249,1025.77502,902.924988,17.2625008,1.0,,17.31,0.0,17.43,34.7999992,,34.7999992,0.0,157.649994,0.0
2025-10-17 08:27:03+00:00,2025-10-17 08:27:03,,,,,,,,,,44.8837509,7.3656249,1026.22498,902.849976,17.25,1.0,,17.31,0.0,17.33,35.390625,,35.390625,0.0,157.649994,0.0
2025-10-17 08:27:04+00:00,2025-10-17 08:27:04,,,,,,,,,,44.8837509,7.2750001,1026.82495,902.775024,17.3250008,1.0,,17.31,0.0,17.33,35.8875008,,35.8875008,0.0,157.649994,0.0
2025-10-17 08:27:05+00:00,2025-10-17 08:27:05,46.0,47.0,46.0,46.0,46.0,14.840313982116765,205.0,BO_O2,"O2 규칙 적용: 7.4% (7.0% < O2 ≤ 8.0%) (2단계 롤백, 3~4단계에서 Hz 변화 없음)",44.8950005,7.19062519,1027.27502,902.775024,17.3374996,1.0,,17.31,0.0,17.33,36.4312515,,36.4312515,0.0,156.899994,0.0
2025-10-17 08:27:06+00:00,2025-10-17 08:27:06,,,,,,,,,,45.1012497,7.19062519,1027.94995,902.700012,17.3374996,1.0,,17.31,0.0,17.33,36.8624992,,36.8624992,0.0,156.225006,0.0
2025-10-17 08:27:07+00:00,2025-10-17 08:27:07,,,,,,,,,,46.9275017,7.10624981,1028.40002,902.625,17.3374996,1.0,,17.31,0.0,17.33,37.3406258,,37.3406258,0.0,156.149994,0.0
2025-10-17 08:27:08+00:00,2025-10-17 08:27:08,,,,,,,,,,46.9387512,7.10624981,1029.07495,902.549988,17.3500004,1.0,,17.31,0.0,17.33,37.7437515,,37.7437515,0.0,156.149994,0.0
2025-10-17 08:27:09+00:00,2025-10-17 08:27:09,,,,,,,,,,46.9425011,7.02656269,1029.67505,902.549988,17.25,1.0,,17.31,0.0,17.33,38.5031242,,38.5031242,0.0,156.225006,0.0
2025-10-17 08:27:10+00:00,2025-10-17 08:27:10,46.0,47.0,46.0,46.0,46.0,15.158655052575819,205.0,BO_O2,"O2 규칙 적용: 7.1% (7.0% < O2 ≤ 8.0%) (2단계 롤백, 3~4단계에서 Hz 변화 없음)",46.9425011,6.9515624,1030.42505,902.474976,17.0874996,1.0,,17.31,0.0,17.33,39.2625008,,39.2625008,0.0,156.225006,0.0
2025-10-17 08:27:11+00:00,2025-10-17 08:27:11,,,,,,,,,,46.9462509,6.9515624,1030.94995,902.474976,17.0874996,1.0,,17.31,0.0,17.33,40.1624985,,40.1624985,0.0,156.225006,0.0
2025-10-17 08:27:12+00:00,2025-10-17 08:27:12,,,,,,,,,,46.9462509,6.87968731,1031.77502,902.400024,17.0874996,1.0,,17.31,0.0,17.33,40.6593742,38.0,40.6593742,0.0,156.149994,0.0
2025-10-17 08:27:13+00:00,2025-10-17 08:27:13,,,,,,,,,,46.9387512,6.8046875,1032.22498,902.400024,17.0874996,1.0,,17.31,0.0,17.11,41.0999985,,41.0999985,0.0,156.225006,0.0
2025-10-17 08:27:14+00:00,2025-10-17 08:27:14,,,,,,,,,,46.9500008,6.8046875,1032.97498,902.325012,17.2999992,1.0,,17.31,0.0,17.11,41.2593765,,41.2593765,0.0,156.225006,0.0
2025-10-17 08:27:15+00:00,2025-10-17 08:27:15,48.0,48.0,48.0,48.0,48.0,14.512067313781332,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",46.9537506,6.7249999,1033.5,902.325012,17.3374996,1.0,,17.31,0.0,17.11,41.4562492,,41.4562492,0.0,156.225006,0.0
2025-10-17 08:27:16+00:00,2025-10-17 08:27:16,,,,,,,,,,46.9425011,6.7249999,1034.17505,902.325012,17.3374996,1.0,,17.31,0.0,17.11,41.6437492,,41.6437492,0.0,156.225006,0.0
2025-10-17 08:27:17+00:00,2025-10-17 08:27:17,,,,,,,,,,48.9375,6.64531231,1034.625,902.325012,17.3374996,1.0,,17.31,0.0,17.11,41.6437492,,41.6437492,0.0,156.225006,0.0
2025-10-17 08:27:18+00:00,2025-10-17 08:27:18,,,,,,,,,,49.0162506,6.55937481,1035.375,902.325012,17.3374996,1.0,,17.31,0.0,17.11,41.8312492,,41.8312492,0.0,156.225006,0.0
2025-10-17 08:27:19+00:00,2025-10-17 08:27:19,,,,,,,,,,48.9900017,6.55937481,1035.82495,902.325012,17.3999996,1.0,,17.31,0.0,17.11,42.0281258,,42.0281258,0.0,156.225006,0.0
2025-10-17 08:27:20+00:00,2025-10-17 08:27:20,48.0,48.0,48.0,48.0,48.0,15.77240831948765,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",49.03125,6.47187519,1036.65002,902.325012,17.5,1.0,,17.31,0.0,17.11,42.8156242,,42.8156242,0.0,156.149994,0.0
2025-10-17 08:27:21+00:00,2025-10-17 08:27:21,,,,,,,,,,49.0125008,6.3843751,1037.17505,902.25,17.5,1.0,,17.31,0.0,17.11,43.6218758,,43.6218758,0.0,156.225006,0.0
